City,Population
Santa Eulalia de Tábara,
Villanueva de Araquil,
Las Cobatillas,
Sabugos,
Cortijo El Llano de la Mata,
Peñacova,
Cospindo,
Lodoselo,
Semillas,
Navés,
Peñalba,
Vilarnadal,
Ráfol de Almunia,
Meliana,
Narón,32509
Otero,
Cañedino,
Mazagón,
Yelo,
Caserío La Cañada,
Celón,
Caserío Esquinal,
Camporrobles,
Chave,
Caparacena,
El Burrueco,
Hormigos,
La Ballestera,
Tovillas,
Nules,
Almargen,
Casas Morrón de Arate,
Ordiales,
Samarines,
Masegoso,
Las Salinas,
El Escobal,
Ardevila,
Arrés,
Cañaveral,
Valles de Palenzuela,
La Ribera de la Algaida,
Cavestany,
Valdemolinos,
Villarmarín,
Castellbispal,
Fervenzas,
La Puerta,
Laujar de Andarax,
Formigueiros,
La Bauma,
Fuente la Reina,
Palau Sator,
Cacabelos,
San Pedro Manrique,
Los Tiemblos,
Meiroy,
Mezquita de Jarque,
La Llama,
Seiró,
Valdeconcha,
San Martín de Valledor,
Santa Greu del Jutglar,
Avedillo de Sanabria,
Alcornocal,
Caserío Cantarilla,
Caserío Cherallo,
Caserío La Hoya del Cambrón,
Berreño,
Ca'l Rubio,
Camoca de Abajo,
Cortijada Agicampe,
Deva,
Orbán,
Silvota,
Torrelletas,
Visantoña,
Villaderrey,
Baldriz,
Fanals de Aro,
Fuentemizarra,
Porman,
Regules,
Caserío El Francés,
Cortijo Encinares,
Cuevas del Molino de las Dos Piedras,
Aldea Real,
Aliezo,
Basardilla,
Boimente,
Carrascal de Cocejón,
Casas del Notario,
Eirejúa,
El Francés,
El Jaúl,
El Pilar,
El Tovar,
Caserío Torre de Guil,
Cerdeira,
Cambeo,
Campo de la Parra,
Casilla de la Palanqueta,
Fontanosas,
La Raya,
Colonia de Valverde,
La Puebla de Roda,
Llodares,
Realejo Alto,
Robledo,
Pantano de Puentes,
La Langa,
Mata Bejid,
Cortijo Baldio de la Grulla,
Los Molinos,
Inchereda,
Sinllán,
Zabalíbar,
Teilán,
Mazuecos de Valdeginate,
Nava de Ricomalillo,
Pinillos de Esgueva,
Proaza,
Casares,
Entralgo,
Ézaro,
Hermosilla,
Caserío Santa María de Villalba,
Illa,
La Penilla,
Escarabote,
Ciquiril,
Casas de Mecolalde,
Casas de Miravete,
Calahorra de Boedo,
Carrizo de la Ribera,
Los Encinares,
Repostería,
San Adrián del Valle,
Isar,
El Rocío,
Bucarrero,
Caserío Dehesa Baja,
Capela,
Almochuel,
Vileiriz,
Altamira,
Cueva del Chopo,
Vega de Río de Palmas,
Palau de Santa Eulalia,
Roturas,
San Juan de Ortega,
Riba de Santiuste,
Susín,
Torrecitores,
Aguilar de Segarra,
Aitzarte,
Aldehuela de Liestos,
Aldurfe,
Andicona,
Ariego de Arriba,
Caserío Las Cuevas,
Caserío Matallana,
Caserío Morera,
Chamín,
Cuevas del Almanzora,
El Guijar,
Borgonuá,
Corbelle,
Barajuen,
Figuerina,
Malvas,
Masía de Ramona,
Los Baños de Vilo,
Losada,
Bergosa,
Berriatúa,
San Martín de Rubiales,
Siete Iglesias de Trabancos,
Puerto de Colom,
Ramonal,
Agua Bueyes,
Sarriá de Ter,
Sampol,
Somolín,
La Rociella,
Vilariño,
Villamayor del Río,
Puerto-López,
Traveseres,
Villacreces,
Caserío El Porcal,
Rades de Abajo,
Gijano,
Porto,
Esles,
Tanarrio,
Villarijo,
Puente-Castrelo,
Ribaforada,
Carcelén,
Parral de Villovela,
Eirón,
Gundar,
Hornillayuso,
Erandio,22377
Carcaixén,
Las Cabanyas,
Lomo de Arico,
Los Cortos,
Guadarrama,
Calicasas,
Maicas,
Malón,
Murlaza,
Llencias,
Godos,
Gajano,
Ariscos,
Casas Marqués de la Encomienda,
Casa del Conde,
Font-Calent,
Valderas,
Verines,
Cortijo Juan Gómez,
Bofetán,
Casa del Sotillo,
El Hornillo,
Calaveras de Arriba,
Puente San Miguel,
San Cristóbal de Almendres,
Casa de Uceda,
El Encín,
El Pozo del Capitán,
Ferreira,
Hacienda de Tarazona,
Sertera,
Villamorón,
Sotosalbos,
Tabernes,
Peque,
Tales,
Caserío de San Pelayo,
Sabardes,
San Vicente de Trasona,
Llissá de Munt,
Segart,
Teza,
Vilarxoán,
Tragurá de Baix,
Villalveto,
Melgosa de Villadiego,
Busgulmar,
Casa de la Fuente del Fraile,
Gordún,
Grimaldo,
Revilla del Campo,
Espinoso del Rey,
Fernandina,
Folgueras de Cornás,
Las Pedrosas,
Andoyo,
Arbaniés,
Ares del Maestre,
Casa Ontalba,
Caserío El Rubiaco,
Armada,
Corvera,
Bonillo,
Caserío Corchuela,
Caserío El Albachés,
Ambrona,
Barrio Barranco del Oro,
El Aral,
El Carrizal,
El Romeral,
Caserío Moll,
Caseríos Puerto Alto,
Adobes,
Adra,23988
Cortijada Peñas Negras,
Casa Eusebi,
La Marina de la Torre,
La Quieva,
El Sochantre,
Las Villas,
Congostrina,
La Alberca,
Caserío Esparragal,
Herreros de Rueda,
El Pueyo de Jaca,
Els Taronjers,
Las Herrerías,
Alobras,
La Bastida,
La Coronada,
Bolonia,
Sáseta,
Penasrubias,
Villavaler,
Pousa,
Caserío El Romerano,
Villarejo de la Peñuela,
Dúrcal,
El Encinarejo,
Lestemoño,
Fuentemilanos,
Sayáns,
Ventas de la Barrera,
Panicera,
Puebla de San Miguel,
Torelló,13275
Valoria la Buena,
Rabanal de los Caballeros,
Tucende,
Valleluengo,
La Joya,
Entrín Alto,
Cortijada de Pinar de la Vidriera,
Támara,
Revilla de Campos,
Garrovillas de Alconétar,
Caserío Casas de Peña,
Francos,
Ordejón de Abajo,
Porriño,
Los Pipaces,
La Portela de Valcarce,
Olmillos de Valverde,
Villamejíl,
Villanueva de Aézcoa,
Villanueva del Rebollar,
Villarán,
Villasdardo,
Villaveta,
Boche,
San Remigio,
Culebras,
El Anchurón,
Armán,
Barreiros,
El Marín,
Cañada de la Jara,
Culera,
Bernagoilía,
Cortijada Dehesa del Calvario,
Caserío Los Pozuelos,
Caserío Rincón y las Ramblicas,
Caserío Seriña,
Brañas,
Casas Cubells,
Fernando Díaz,
Valdegranada,
Cebanco,
Pembes,
Riegoarriba,
Regueras de Abajo,
Valfermoso de Tajuña,
Tobaruela,
Trebeluger,
Mogino,
Tabanera de Valdavia,
Ucieda de Arriba,
Ciga,
Conil de la Frontera,
Donhierro,
Fortanete,
Fozana,
Geldo,
Valbueno,
Azuelo,
Casería del Carretón,
Caserío Las Suertes,
Frayán de Arriba,
Cornicabra,
Taranilla,
Tamajón,
Nistal,
Granda de Arriba,
Los Celdranes,
Ardaiz,
Cañaveral de León,
Alhabia,
Molins,
Hermidón,
Vega de Muñalén,
Villanueva del Trabuco,
La Miñosa,
Dehesa Aldeanueva,
Gueima,
Les Pobles,
Losilla,
Navalosal,
Pajares de Fresno,
La Florida,
Montbrió de la Marca,
Caserío La Sarga,
Almora,
Caserío Los Yesares,
Barraca de Aguas Vivas,
Frailes,
Caserío Avinazas,
Torrecilla,
Froufre,
Los Beatos,
La Alberca,
Espino,
Nuestra Señora de la O,
Mancha Real,
Arminza,
Veiga de Donas,
Santa Coloma,
El Tranco,
Caserío Horno,
Castejon,
Almaraz de Duero,
Sierra de Yeguas,
Masamagrell,
Pereda de Sangoñedo,
Mochales,
Zamorano,
Vecilla de Curueño,
Susvilla,
Umbrías,
Avililla de la Sierra,
Balbaina,
Elorriaga,
Cañas,
Bolaños,
Casasuertes,
Villargordo,
Caserío de Las Nogueras,
Arante,
Villaiz,
Tielve,
Torete,
Caseríos de la Sierra,
Cadaqués,
Alarilla,
Barcarrota,
Barrio de Otero,
Bermillo de Alba,
Caserío La Pica,
Montariana,
Gomarra Mayor,
El Carpio de Tajo,
Ciral,
Estación de Huelma,
Farga de Moles,
Larrauri,
La Vallina,
Villarmid,
Villovieco,
Zuheros,
Caserío Gavilán,
Caserío Los Enriquez,
Chozas de la Sierra,
Cuevas de Gil Bailde,
Cutián,
La Morera de Montsant,
La Vicaría,
Mañuas,
Mareo de Arriba,
La Haya,
El Cortijo-Cuatro Casas,
Castaosa,
Santoréns,
Sercué,
Somines,
Puerto del Barquero,
Puerto del Rosario,23184
Quitapellejos,
Rabiño,
San Adrián de Solveira,
Torre Duero,
Torres del Río,
Montijos,
Veguillas,
Vianos,
Prógalo,
Fabara,
Cortijada Huerta del Monte,
Quintanarruz,
San Andrés,
Gistaín,
Gordón,
Numide,
Macael,
Huerta,
Fanes,
Siles,
Espinosa de la Ribera,
Tirapu,
Caserío El Escorial,
Ibiza,
Valdeconejos,
Caserío Real,
Gijón,262573
Lousada,
Baraguás,
Casas Fuente Leiva,
Acebeiro,
Canaleja,
Hoya Fría,
Caviedes,
Cortijada Los Pocos Bollos,
Casas Benimallunt,
Villaviciosa de Odón,24958
Viloria la Buena,
Sieste,
Guadasuar,
Izoria,
La Requejada,
Almudevar,
Villacontilde,
Moral de la Reina,
Cuénabres,
Caserío Buitrago,
Agua-García,
Almonte,18280
Couzo,
Artazu,
Ayoó de Vidriales,
Aznacóllar,
Presa del Gállego,
El Altico,
Ribas,
Caserío Cañada Incosa,
Torrecilla de los Ángeles,
Cuesta Vieja,
Casablanca,
Caserío Las Cuevas,
Fontevedra,
Santa María de Piedeloro,
Santa Justa,
Lañada,
Las Vertientes,
La Olmeda de Jadraque,
Prádena del Rincón,
Berriozar,
Caserío Ermita de la Fuensanta,
El Alamí,
San Esteban,
Santa Pellaya,
Arrubial,
Artón,
Alcocebre,
Aozaraza,
Dehesa Cuellar,
Gramedo,
Ruiforco de Torío,
Vale,
Trasobares,
Piña,
Chamorga,
Layna,
Carcabón,
La Auditoría,
Treceño,
Unzá,
Aripe,
Huerta del Rey,
El Río Chico,
La Lueza,
Villarquemado,
Puebla de Sancho Pérez,
Puente de Vallecas,
Alameda del Obispo,
Aldobrén,
Aratorés,
Arenillas de Ríopisuerga,
Besejos,
Carballeira,
Barriada Burgallana,
Las Aldehuelas,
Quintanar de la Sierra,
Garfín,
Peralejos de Abajo,
Pidrahita,
Pousacarro,
Escandella,
Malladas,
Intriago,
La Ería,
Moyuela,
Gor,
Santa Olaja de la Varga,
Retascón,
San Juan Bautista,
Urrizola,
Villamayor de Campos,
Caserío Casillas de las Erías,
Múrua,
Navalvillar de Pela,
Gamalleira,
Guardamino,
El Bogatell,
Malperal,
Margarid,
Humilladero,
Ingerto de Arriba,
La Asomada,
Las Canalejas,
Villanueva de las Manzanas,
Villareda,
Vis,
Santovenia,
Tomonte,
Visma,
Pozos,
Zumelzu,
Trebé,
Vilanova de Segriá,
Caserío El Villar,
Icor,
Elcano,
Villar de la Encina,
Villasidro,
Teverga,
Montilla,23157
Nestar,
Limés,
Cefontes,
Valdetorres,
Castejón de Arbaniés,
Las Casas de Alcanar,
Corral Rubio,
Los Rincones,
Caserío Palacio-Quemado,
Horcajo de la Sierra,
Mora,
Caserío Onsarres,
Daroca de Rioja,
Escariche,
Estación de Azuer,
Angoares,
Barrio de Calzada,
Cañet,
Becerril,
Beche,
Caserío Cuesta de la Cabra,
Caserío Huerta,
Caserío Montmany,
Chaparral de Cartuja,
Quintela de Humoso,
Udala,
Son Servera,
Villamarchante,
Villapérez,
Zarza de Tajo,
Eguileor,
Ponticiella,
Montizón,
El Monte,
Caserío El Guijo,
Caserío El Piul,
Celeiros,
Espinosa de Villagonzalo,
Campo de Luna,
Jaulín,
Atarfe,11535
Ayera,
Bustillo de Villarcayo,
Chantada,9086
Corello,
Cuevas del Norte,
Las Rivas,
La Esquinita,
Palenzuela,
Miralsot de Abajo,
Casablanca,
La Cal,
Campillo de Azaba,
Cuevas de Ayllón,
Puig,
San Cipriano de Vallalta,
Zumaia,
Leiro Grande,
Los Olmos,
Caserío La Risca,
Jerduñe,
Quintana,
Piña de Campos,
Pizarra,
Eume,
Los Goldines,
Añastro,
Ancho,
Arquillina,
Alella,
San Justo,
Trabazas,
Tuineje,
Escrita,
Santa Epifania,
Taganana,
Villalbarba,
Viver de Vicort,
Terroso,
Miranda,
Santa Eulalia de Tineo,
Caserío Las Cardosas,
Zubielqui,
Caserío El Batán,
Árbol,
EL Reboso,
Casa de la Poveda,
Bigüézal,
San Pedro de Pegas,
Rocha,
Viella,
Pedrosa,
Samieira,
Meilán,
Santa Olaria,
Sasa del Abadiado,
Nívar,
Puente Pomar,
Mayal,
Langullo,
Dehesa de Aljabaras,
El Cortijo,
Caserío Torretes,
Fonfría,
Monterrey,
Villafruela,
Villamediana de la Vega,
Aldehuela de la Bóveda,
Benavente,
Bagüés,
Palancares,
Valsalabroso,
Moriana,
Amoedo,
Caserío La Higuera,
Valientes,
Llanos,
Salmerón,
Fuente de la Casa,
Aranzueque,
Ornedillo,
Quintanaedo,
Sierra Santa Olalla,
Ablaña de Abajo,
Agaete,
Bricia,
Villarejo del Espartal,
Torresuso,
Vanacloig,
El Calabacino,
Caserío Venta Alta,
Santurde,
Urdax,
Vilaleo,
Villamoure,
Espera,
Estada,
Colonia de Tormos,
Santos Cosme y Damián de Villacondide,
San Cristóbal de Aliste,
San Martín de Mancobo,
San Martín Sarreras,
Uzquiano,
Millela,
Hoyos del Collado,
Pobladura de los Oteros,
Jestosa,
Zarza de Montánchez,
Rebolledo,
El Maillo,
Guardaya,
Casa del Tomillar,
Casarejo,
Corvillón,
Cubo de Hogueras,
Benamira,
Barantes,
Hernán-Valle,
Cortijada Fuentezuelas,
Quintanilla de los Adrianos,
Quejigal,
Otero de Sariegos,
Almándoz,
Alange,
Roda de Eresma,
Caserío Calabardina,
Montijo,15199
La Curriquera,
Damil,
Santibáñez de Tera,
Simat de Valldigna,
Morquintián,
Natí,
Pedrotoro,
Garcirrey,
Cuevas de Almería,
Maldá,
Marchenilla,
Cornón,
Corsá,
Ituero de Azaba,
La Carrizal,
Les,
Lluchmayor,
Cañada del Gamo,
Castronuevo de Esgueva,
Pajareros,
Torlengua,
Peruny,
Armentón,
Caserío Berengueres,
Gasalla,
Villaviciosa,13750
Monte Membribe,
Monteserín Grande,
Villallano,
Caserío Los Ruedos,
Lians,
Los Pinares,
Martillué,
El Margen,
Casa Torre Vellisca,
Cortijadas Los Pozos,
Echarren de Guirguillano,
El Villar,
Jestoso,
Cedillo del Condado,
Baranda,
Basechetas,
Cascante,
Cortijada Rambla de Balata,
Bimeda,
Burunchel,
Casa Badulla,
Venta de Cárdenas,
Caserío Cerricos del Hondo del Campo,
Selorio,
Llobregales,
Los Torneros,
Mas Font Nueva,
Palacio de Rueda,
San Andrés de Montejos,
Vadollano,
Venturada,
Pocetas,
Beniparrell,
Villalquite,
Puentesampayo,
Puerto del Cotillo,
Sepúlveda de la Sierra,
Orviz,
Panchés,
Baget,
El Barquero,
Caserío Casas de Sotos,
Valdemoro del Rey,
Caserío Galán,
Terrinches,
Xerne,
Aldeávila de Revilla,
Igriés,
Ca'n Rossell,
Casa El Burrueco,
Tuñón,
Sangenjo,
Penilla,
Barriada El Chuche,
Guiar,
Culebros,
Las Fuesas,
Coro,
San Vicente,
Marcilla de Campos,
Gueral,
La Sienra,
Las Navas de la Concepción,
Lavilla,
Lestimoño,
Ligüerre de Ara,
Puente Caldelas,
Rivadelago,
Pontevedra,77595
Mecina Fondales,
Mediana de Voltoya,
Royuela de Río Franco,
Villalón,
Zazuar,
El Canto,
Los Pulpites,
Masét,
Mollet,
Grou,
Cortijo de Abajo,
Puente Honda,
Barrencu,
Cacabelos,
El Cabornín,
Caserío Sambenet Alto,
Estubeny,
Caserío Ventas de Poyo,
Horche,
La Sierra,
San Pedro de Navarro,
Santa Cruz del Retamar,
Paniceros,
Prats de Rey,
Noal,
Novellana,
Orgaz,
Güesa,
Corral de Bru,
Villaselán,
Labaniego,
El Torno,
Cojos de Robliza,
Bamiro,
Riobó,
La Guirra,
Cases del Riu,
Casas de la Sierra,
Casas del Citolero,
Darmós,
Añina,
Castiltierra,
Meruelo,
Granja de San Mamés,
Almendral de la Cañada,
Ahedo,
Torno,
Villar de Gallegos,
Caserío Isla Plana,
La Tallada,
Tocina,
Bourio,
Navamuel,
Pedro Álvarez,
Vilamariz,
Palazuelo de Vedija,
Panzares,
Caserío Fuente Segura,
Acilu,
Casas Viejas,
Barrio Obrero,
Sotillo de la Ribera,
Caserío Mafraque,
Caserío La Condomina,
Jallas de Abajo,
Circes,
Villamor de los Escuderos,
Villanasur-Río de Oca,
Congostina,
Anzó,
Ibiricu,
Cereceda de la Sierra,
Huéspeda,
Parayuelo,
San Jorge de Santurio,
Molejón,
La Canaleja,
Peralejo,
La Zoma,
Caserío de la Peraleja,
Cortijada de Arnilla,
Cortijo de Cerezo,
Columbiello,
Estragiz,
Barrio Colonia Alfar,
Agallas,
Algodonales,
Bobes,
Cantalojos,
Azano,
Esparragosa de Lares,
Azores,
Adiós,
Pesegueiro,
Salvador de Zapardiel,
Villela,
Pontejos,
Golpelleira,
Marce,
Ituero de Huebra,
Zenzano,
Saludes de Castroponce,
Lestayo,
Loroñe,
Forcados,
Paso,
Moraleja de Cuéllar,
Otero de Sanabria,
El Almendro,
Matafoyada,
Ispáster,
Las Rabinadas,
Naves,
Orenín,
Segura de León,
Espigas,
Valdebueyes,
Arauzo,
Villabre,
Pobla de Benifassar,
Porto Petro,
Millaroso,
Caserío Cañada Carbonera,
Caserío Cilloruelo,
Casas de Quilis,
Almendricos,
Caserío Los Madriles,
El Arrabal Torrelletas,
Beótegui,
El Tojo,
Berriozabal-Arabios,
Berroeta,
Rocalloura,
Los Rábanos,
Marrubio,
Caserío la Peñuela,
Aizpurucho,
Bozanes,
Santa María del Hito,
Sever,
Parpajoso,
Rañeces,
Riberas,
Tenteniguada,
Caserío Las Entinas,
Cocón del Peral,
Cardeña,
Allende,
Nieva de Calderuela,
Caserío Carraca,
Barro,
Fuente del Pino,
El Rincón,
Valín,
Pedornes,
Sanlúcar de Barrameda,62213
Benimamet,
Bezane,
Caserío La Martiniega,
Ormáiztegui,
Viver,
Somontín,
Toro,9041
Santibáñez del Río,
Robledo,
Rozas de Madrid,
Casa Reiner,
Huéscar,8182
Lastra de las Eras,
Moar,
Caserío Casas Nuevas,
Dehesa el Mejorcito,
El Teléfono,
Las Ánimas,
Las Ledas,
Abionzo,
Bellcaire d'Urgell,
Casas Las Torres,
San Juan,
Torre los Negros,
Umbría,
Vide de Alba,
La Juncar,
Las Alcubillas,
Fresno de Sayago,
Losadillo,
Estación de Veredas,
Faucena,
Mariola,
Irazola,
Candanedo,
Las Lapas,
Torrelles,
Barrio Gómez Román,
Casa La Urbina,
Santeles,
San Morales,
Elizondo,
Espluga,
Los Cazaminches,
Trasmañó,
Casas del Obrero,
Vega de Pas,
Villalcón,
Sotillo de Sanabria,
Valderas,
Puebla de Rocamora,
Castellana,
Serradiel,
Barrio de la Concepción,
El Calderillo del Agua,
Casas Pedramala,
Laroco,
Corzos,
Maello,
Pidre,
Torazo,
Las Hortichuelas Bajas,
Nazaret,
Nograro,
Caserío Palacios,
Lagarteira,
Celada-Marsantes,
Moncada y Reisach,
Igena,
Bargota,
Valiña,
Fongate,
Duyos,
Sant Andreu,
Tramacastilla de Tena,
Caserío Las Balsicas,
Caseríos Puente del Obispo,
Caserío Tovilla,
Pizarral,
Escañuela,
Caseríos La Piedra de la Sal,
Barrio Bandadas,
Burela de Cabo,
Calderuela,
Borruga,
Aguadux,
Aliseda de Tormes,
Borredá,
Campillo de Adentro,
Amunartia,
Aro,
Arraiza,
Churriana,
Venta Nueva,
Caserío El Noguerón,
Caserío El Peñón,
Caserío La Laguna,
Caserío Los Minayas,
Cortijos de la Huerta del Manco,
La Puebla de Almordier,
La Sellera de Ter,
Leboreiro,
Legarda,
Espinardo,
Fuentenovilla,
Los Peralejos,
Los Ruices,
Marcillo,
Hermide,
Izalzu,
La Breña,
El Batán,
Castanesa,
Castilleja,
Castrillo de la Guareña,
La Glorieta,
San Pedro de Dante,
Caserio Ca'n Prats,
Delfiá,
El Pertiguero,
Comillos,
Baños de Vilo,
Arroyo,
Lastras de Teza,
Lledías,
Quintana de Sanabria,
Cachafeiro,
Cardón,
Belascoáin,
Port Abona,
Torrenostra,
Cortijos Nuevos,
Gracia,
Iroz,
Estación de Guadajoz,
Sierra de Luna,
San Isidro,
Santa Lucía,
Caserío La Rambla Alta,
Cadrón,
El Cañaveral,
Caserío La Selleta,
Arteaga,
Caldas de Luna,
Carballeda,
Aldano,
Pandenes,
Villamor de Órbigo,
Turbiás,
Ucenda,
Pobla de Segur,
Pradilla,
Serra de Almós,
Bres,
Sauquillo de Alcázar,
El Acebuche,
Llerandi,
Cortina,
Benifaraig,
Cabida,
Caserío Vega de Santa María,
Araya,
Trives,
Valverde de Burguillos,
San Martín de Eiros,
Sierra-Engarcerán,
Orgiva,
Cobeja,
Villanueva de Henares,
Torreperogil,
Quilmas,
Sant Genís,
Caserío Robledillo,
Berzosa,
Vilatán,
Porley,
Samir de los Caños,
Sarandones,
Silvouta,
Villanueva del Pardillo,
Albendiego,
Pobla de Claramunt,
Vilavella,
Masía del Plano de Abajo,
Leciñana de la Oca,
La Roca de la Sierra,
Ejulve,
Fontanar,
San Vicentejo,
Sendón,
Los Merinales,
Musa,
Morés,
Requena,20428
Ugíjar,
Peguerinos,
Beranga,
Cozcurrita,
Mahide,
Montroy,
Illana,
Palacios,
Paredes,
Villar del Pedroso,
Valldeviá,
Ababuj,
Agustinos,
Algaida,
Paradela,
Toloríu,
Ventas Blancas,
Villanueva de Tapia,
Zoste,
Hernandinos,
Ibeas de Juarros,
Cortijo de los Chorreros,
El Palmero,
Caserío Los Vicentes,
Escopete,
Las Curras,
Juberia,
La Marina,
Puente del Castro,
Rial,
Petelos,
Pipaona,
Prevesos,
Fornells,
Sotos del Burgo,
Valbuena,
Balazote,
Castro de Amarante,
El Rehoyo,
Solanas del Valle,
Villamayor de la Boullosa,
San Jorge,
San Martín de la Vega del Alberche,
Úbeda,33052
Caserío Barrio del Chopo,
Osso,
Puelo,
Yeba,
Santuario Virgen de la Cabeza,
Isla de Sálvora,
Lleida,119320
Orrius,
Pesaguero,
Hoyagrande,
Escurial,
Corés,
Momeán,
Sanguiñedo,
Cubía,
Alba de Tormes,
Santa Marina de Barcala,
Sayanes,
Caserío Bete,
Caserío Garrobillo,
Caserío La Gloria,
Celavente,
Cerdañola,
Casa de Cerro Hernando,
Arabayona,
Bercianos del Real Camino,
Berge,
Ollares,
Caserío Viladomíu Vella,
Maroño,
Villafranca-Montes de Oca,
Villamayor del Condado,
Meroy,
Yanguas de Eresma,
Hoyos del Espino,
Líncora,
Cortijo Las Lapas,
Cortijada El Charco del Lobo,
Fórnoles,
La Torre María Martín,
Oya,
Crespiá,
Sísamo,
Cuevas de los Medinas,
Caserío Cueva de la Mora,
Bahiña,
Besapié,
Santa María de Buil,
Valdanzuelo,
Valverdón,
La Guarda,
Casla,
Erilavall,
Caserío Río,
Lacorzana,
Caserío Arteas de Abajo,
Caserío El Transformador,
Caldas de Monbui,
Bonge,
Bernales,
Adsubia,
Lumeras,
Serres,
Los Mimbrales,
Almonacid del Marquesado,
Las Barracas,
Las Parras de Martín,
Priaranza de la Valduerna,
Ibio,
Casa de la Peña,
Cabanajaraz,
Laya,
Mayals,
Minas de Ríotinto,
El Molar,
Gran Tarajal,
Chayán,
Vilallonga,
Nieva,
Turmiel,
Vilachá de Mera,
La Majada,
Dehesilla,
Cibreiro,
Arriola,
Felines y Santa Catalina,
Laguna de Negrillos,
Fonsagrada,
Ezcároz,
Anquela del Pedregal,
Caserío Casa Matao,
Recemel,
Cortijo de Montemayor,
Los Álamos,
La Altura,
Presencio,
Caserío El Cantal,
Casa del Río,
Cabezamesada,
Alcolea de Calatrava,
Ametlla de Mar,
Esparelle,
Maderuelo,
Otañes,
Villacomparada de Rueda,
San Pedro de la Mata,
Pira,
Prianes,
San Pedro de Daute,
Tuje,
Valdeande,
Longra,
Orcera,
Albos,
Calatorao,
Tarragoya,
La Hortezuela de Océn,
Mas de Moliner,
Matute de la Sierra,
La Alquería,
Regla de Naviego,
Oballo,
Las Tabiernas,
Caserío Fuente Pinilla,
Caserío Vehinat de Llabrés,
Montillana,
El Cerezal,
Matallanas,
Ginestarre,
Esmelle,
Comares,
Plasencia,
Larna,
Tiriez,
Trabada,
San Bartolomé de Geneto,
Saucelle,
Solipueyo,
Tiñosillos,
Perales del Puerto,
Casar de Talavera,
Parres,
Gómara,
Los Clementes,
La Salceda,
San Miguel de Montañán,
Santa Eulalia del Río,22876
Santa Eulalia,
Armentera,
Castro de Alcañices,
Casas del Río,
Culleredo,22560
Carangas,
La Aliseda,
Caserío Valdelhierro,
Villalar,
Mansilla Mayor,
Marsá,
Molinos,
Hinojosa de la Sierra,
Ibars de Noguera,
Castrillo de Ríopisuerga,
Las Murtas,
Motilleja,
Llueves,
Cortijo de Faucena,
Fresnedoso de Ibor,
Farnadeiros,
Cortijada Corbunillo,
Gumucio,
San Pedro de los Navos,
Choupana,
Villalar,
Villacibrán,
Baños de Montemayor,
Sanchogómez,
Lugros,
Contrueces,
Villar del Buey,
Freituje,
Ábalos,
Cangas de Narcea,
Carcaboso,
Carracedo del Monasterio,
Cañada del Salobral,
Boluso,
Aguatona,
Santa Fe de Mondújar,
Verdicio,
Santa María del Prado,
Dobarganes,
Bearzun de Elizondo,
Arauzo de Miel,
Bruch,
Cámara,
Carrascal de Pericalvo,
Beleño,
El Rus,
Caserío Agell,
Nigueiroá,
Nogueira,
Pujarnol,
Villanueva de la Jara,
Javalí Nuevo,
Hellín,28691
Combarros,
Entrambosríos,
La Cañiza,
Casa de la Higueruela,
Oteruelo de la Valdoncina,
Jaraiz de la Vera,
Fión,
Hinojosas del Cerro,
Garrigolas,
Lújar,
Manganeses de la Lampreana,
Bernueces,
Arredondas,
Banuncias,
Olveiroa,
Pedriña,
Malpartida,
Sayalonga,
Solarte,
Vega de Tera,
Rocías,
La Piedra del Zahor,
Tricas,
Parada de Soto,
Cofrentes,
Pont d'Inca,
Goyás,
Los Gázquez de Arriba,
Barrio de San Felices,
Bueño,
Barcina del Barco,
Casas de la Vela,
Bizcardo,
Fornelos de Cova,
Sembra,
Lizaso,
Pujals dels Cavallers,
Caserío Cueva de Pagán,
Berro,
Valga,
Reig,
Villagarcía,
Ronfe,
Sardañola,
Muruzábal,
Valdenoches,
Lodeiros,
Los Silos,
San Martín de Ubierna,
Majalobas,
Cortijo Poloria,
Albuñán,
Constantín,
Sorribas,
Caserío Casas del Pozo la Higuera,
La Palma del Condado,9904
La Toscana,
Cambrón,
Urresti,
Vilanova de Escornalbou,
San Julián de Saltor,
Alcocer,
Poblado El Coto,
Barriada Bobadilla,
Casa de Lastón,
Almonacid de la Sierra,
Sobrepeña,
San Dalmay,
Quiruelas de Vidriales,
Mesones de Isuela,
Quintana,
Riaza,
Maracena,17085
Llanos de la Concepción,
Los Santos,
Conil,18644
Orderías,
Valverde de Leganés,
Vilanant,
Villanueva de la Reina,
Tejados,
La Oliva,
La Mezquitilla,
Ronderos,
Santiurde de Reinosa,
Secano,
Celadilla del Río,
Camarma de Esteruelas,
Pasada de los Bayos,
La Tierra del Trigo,
Claravalls,
Cortijada Garciéz,
La Boyal,
Mozoncillo de Juarros,
Lascorz,
Altarejos,
Azaraque,
San Pedro de Foncollada,
Sardedo,
Soledad,
Barrio de las Heras,
Caserío El Acebuchal,
Cabranes,
Santo Domingo,
Serra,
Suances,
Villanueva y Geltrú,
Villasuso de Cieza,
Velada,
Venta Alta,
Santa María de Finestras,
Conquista de la Sierra,
Cornellana,
Dehesa Sepúlveda,
Dornillas,
Escoureda,
Espín,
Ezquerra,
Taragudo,
Tielmes,
Tona,
Unquera,
Utrella,
Bande,
Barredo,
Borbotó,
Moriñigo,
Villoslada,
Azares del Páramo,
Regosmil,
