City,Population
Springfield,
Thwing,
Alverstoke,
Baginton,
Colwall,
Cossington,
Priors Marston,
Harborough Magna,
Iubhar Cinn Trágha,
Fossoway,
Kirkhill,
East Marden,
Saint Breward,
Harpole,
Otley,
Alrick,
Ashington,
Burghwallis,
Ridsdale,
Skegness,17072
Lisburn,45314
Timberland,
Livingston,53798
Roudham,
Longford,
Burley,
Burrington,
Clabby,
Llanddewi Velfrey,
Henley in Arden,
Littleton,
Kirtlebridge,
Kilconquhar,
Edale,
Rora,
Southery,
Ardmuir,
Moonzie,
Sileby,
Burnaston,
Creevelough,
Rattery,
Torbeg,
Enderby,
Hawkridge,
Llanddarog,
Kilvaxter,
Batheaston,
Northiam,
Tees Norton,
Charlestown,
Dinnington,
Durnford,
Compton,
Congresbury,
Devynock,
Droxford,
Dry Drayton,
Wetheringsett,
Whaplode,
Wickham,
Worfield,
Troon,14900
Walls,
Bicester,35902
Cheswick,
Blakesley,
Thainstone,
Trimmingham,
Shirland,
South Crossland,
The Diamond,
Thorpe Constantine,
Uzmaston,
Wallerscote,
Leighterton,
Marston,
Marton,
Nettleham,
Shedfield,
Runcton Holme,
Northaw,
Derrytrasna,
Carleton,
Herne Bay,36642
Drymen,623
Highpeak Junction,
Boverton,
Brockley Green,
Carnassarie,
Corby,50029
Fangfoss,
Church Minshull,
Lancing,
Cwmbach,
Harrietsham,
City and County of Cardiff,
Ashby Parva,
West Chaldon,
Neston,
High Ercall,
Omagh,18463
Tingewick,
Westerdale,
Foy,
Silecroft,
Llysfaen,
Raydon,
Cowlinge,
Pencoyd,
Llanddewi,
Ligoniel,
Berwick Bassett,
Haywood,
Boothby Graffoe,
Bridge of Earn,2231
Bedfordshire,
Bellerby,
Brough Sowerby,
Raithby,
Rhyd Lewis,
Allerford,
Amersham,21731
Cotherstone,
Deerhurst,
Downton,
East Down,
East Leake,
Edingale,
Carmel,
Tostock,
Cascob,
Kilgetty,
Yr Wyddgrug,
Rosebush,
Rhigos,
Goring,
Grosmont,
Hornsea,
Mossend,
New Benwell,
Great Blakenham,
Ardvorlich,
Kinloch,
Saint Martins,
Saxlingham,
Middle Street,
Brimington,
Eythorne,
Saint Devereux,
Causand,
Coldwaltham,
Anlaby,
Gimingham,
Godmanchester,
Inellan,
Saint Mawgan,
Binham,
Aird,
Bothamsall,
Wendron,
Middle Winterslow,
Crowhurst,
Hove,75174
Llanspyddyd,
Kyloe,
Cleobury Mortimer,
Dilwyn,
Barnham,
Royal Leamington Spa,64641
Rushden,26307
Scalloway,809
West Shefford,
Tre-Newydd,
Halstead,
Wisborough Green,
Denton,
Derrykeighan,
Bingley,
Birdbrook,
Waltham Cross,
Western Isles Islands Area,
Swansea,170885
Oadby,
Nitshill,
North Hykeham,
Sarn,
Seagrave,
Lofthouse-in-Nidderdale,
West Gordon,
Pipers Cross Road,
Ham Street,
Dinorben,
Drumcree,
Dunmore,
Bishop Burton,
Barbaraville,
Melmerby,
Gorton,
Heighington,
Hook,
Shader,
Lasswade,
Ruyton,
Llansadwrn,
Findern,
Toft,
Bolton,
Foleshill,
Gairloch,
Bream,
Denmore,
Dodington,
Helstone,
Chipstead,
Blackwall,
Broadwater,
Renton,
Rosgill,
Boldre,
Kintra,
Saltcoats,
Manhilad,
Welford,
Little Cawthorpe,
Airdrie,35440
Sharrington,
West Kirby,
Swan Village,
Camasunary,
Cheadle Hulme,
Crossgates,2200
Axford,
Womersley,
Dundrum,
Prudhoe,
Biggleswade,
Heyl,
Bromfield,
Monk Okehampton,
Wick,
Kilchiaran,
Hammersmith,
Kenley,
Aberystwyth,18392
Enniskillen,
Cwmpencraig,
Bearsden,27839
Lynn Regis,
Arford,
Gifford,674
Havering,
Canon Frome,
Broad Chalke,
Llanfairpwllgwyngyll,
Tempo,
Saughtree,
Sgulomie,
Little Cowarne,
Llangunllo,
Marsh Gibbon,
Hemingford,
Carshalton,
Coppingford,
Elwick,
Emsworth,
Kirby Knowle,
Langwell,
Norton Lindsey,
Cwm-felin-boeth,
Skipwith,
Bulkington,
Fenland District,
Threekingham,
Whitley,
Happisburgh,
Muckton,
Appleby,
Charney Basset,
Letterfourie,
Dalbeattie,4205
Sible Hedingham,
Camelford,
Hatton,
Balmacarra,
Everleigh,
Glen Anne,
Macmerry,1082
Clunbury,
Flemingston,
Brierfield,
Freiston,
Sandford,
Souldern,
Holbeach Clough,
Invergordon,3949
Lemington-on-Tyne,
Bartley,
Kingsbourne Green,
Hodnet,
Spinningdale,
Sowerby,
Burtle,
Bramhall,
Ingrave,
Binsted,
Allensmore,
Faringdon,
Farnborough,
Fleetwood,27077
Hanwell,
Meysey Hampton,
Bowden,
Putney,
Carrickfergus District,
Clent,
Norton Canes,
Wallis,
Bigbury on Sea,
Whitchurch,
Ystradgunlais,
Hallaton,
Heyshott,
Gellywen,
Strone,502
Rillington,
High Halden,
Curdridge,
Teynham,
Overstrand,
Copplestone,
Wood Green,
Raglan,
Shrewsbury,69520
Llangybi,
Luskentyre,
Sandend,
Lower Derraid,
Morston,
Latimer,
Staffordshire,
Corston,
Tarporley,
Caxton,
Inver,
Edenhall,
Tyneham,
Claybrooke,
Farndon,
Spike,
Premtwick,
Studley,
Hednesford,
Cameron Bridge,
West Dulwich,
Whiston,
Scarborough,38909
Shepton Mallet,
Tytherington,
North Cliff,
Inchnadamph,
Feltham,
Broughton,
Long Whatton,
Moorby,
Chertsey,
Clanfield,
Corran,
Henwood,
Hill of Fearn,
Burgh,
Knaresdale,
Lamlash,1046
Lexden,
Derry,
Dunan,
Durness,
Holybourne,
Stoupe Brow,
Causewayhead,
Ballydonegan,
Glenreasdell,
Bourton on the Hill,
Bramley,
Aswarby,
Carlton Scroop,
Preston Road,
Saint Lawrence,
West Compton Abbas,
Quedgeley,
West Hythe,
Moreton Corbet,
Goodleigh,
Leweston,
Cheam,
Aberchalder,
Town Moor,
Bohenie,
City and Borough of Birmingham,
Bovenagh,
Ettrickbridge End,
Oykell Bridge,
South Ayrshire,
Tadcaster,
Colwyn Bay,30829
Crawley,107061
Ribston,
Ludwell,
Bognor Regis,65391
Caernarfon,9836
Cairndow,
Snodland,
Millport,1260
Muston,
Sixhills,
Six Mile Cross,
Swannington,
Dullaghan,
Playford,
Elworthy,
Castle Combe,
Exton,
Finedon,
Flookborough,
Aslackby,
Drumpark,
Garstang,
Three Rivers,
Shootend,
Graveley,
Grimsargh,
Warmsworth,
Ord,
Templand,
Troston,
South Luffenham,
Stone Allerton,
Pensilva,
Kyle of Lochalsh,734
Swinstead,
Theddlethorpe,
Mollington,
Mount Pleasant,
Pwllbeli,
Lower Shuckburgh,
Hatfield,14199
Upton,
West Hatch,
Stoney Stratton,
West Harting,
Melton,
Blaydon,
Fenham,
Birthorpe,
Knossington,
Carron,
Lesbury,
Johnston,
Muker,
Llanwddyn,
Kenmore,
Bridgewater,
Lee on Solent,
Hirn,
Low Moor,
Swaffham,
Tarrant Monkton,
London Borough of Bromley,
Owersby,
Altarnun,
Ballyhornan,
Legion Cross,
Toddington,
Thorne Falcon,
Uphall,
Mundon,
Nailsea,16537
Shirebrook,
Silsoe,
South Bank-on-Tees,
Oritor,
Peebles County,
Linton,
Welcombe,
Ushaw Moor,
London Borough of Lewisham,
Hallington,
Cheselbourne,
Banchory,5978
Marton in the Forest,
Llanfachreth,
Buckland in the Moor,
Kirton in Lindsey,
Listooder,
Woolsery,
Wendling,
Clydey,
Tweeddale,
Tal-gareg,
Hughenden,
Knockcloghrim,
Llanfyrnach,
Graffham,
Hillfoot,
Leigh-on-Mendip,
Baildon,
Corley,
Drumbo,
Darenth,
Darnick,
Barnetby le Wold,
Berwick Saint James,
Auchengray,
Dalry,
Dinmore,
Fenton,
Bell Busk,
Ashfield,
Dalnahaitnach,
Ugley,
Ogmore Vale,
West Row,
Wimborne Saint Giles,
Sunderland,177965
Meesden,
Middleton in Teesdale,
Ridgmont,
Duffryn,
Eastergate,
Cosby,
Cullyhanna,
Inverailort,
Bryn,
Hayton,
Lunan,
Cougie,
Duns Tew,
Bradfield,
Cheveley,
Sandplace,
Sandycroft,
Simpson,
Soham,
Sourton,
Welby,
Keston,
Bourton,
Drummelzier,
Clyne,
Leighton Buzzard,33467
Sturton,
Withington,
Wold Newton,
Utterby,
Farndon,
Cemmaes Road,
Cudham,
Sherbourne,
Abernant,
Austerfield,
Beith,6288
Belton,
Lewes,16479
Spreyton,
Kirk Hammerton,
Lenwade,
Cock Bridge,
Dunham,
Sutton Montis,
Llangwm,
West Scrafton,
Darwen,32566
Emberton,
Farsley,
Challacombe,
Corbet Milltown,
Guildford,71873
Abergorloch,
Frodesley,
Spott,
Johnstone,
Tongue,
City of Derry,
Stevenston,
Abercanaid,
Port-in-Sherrich,
Portree,1886
Preston,
Risca,
Romannobridge,
Rossett,
Shoreham-by-Sea,
Sissinghurst,
Pershall,
Little Eaton,
Little Rollright,
Markyatestreet,
Medstead,
Methil,
Barrow upon Soar,
Staythorpe,
Templecombe,
Freshwater,
Gasthorpe,
Glanmorlais,
Crail,
Croft,
Kingham,
Laphroaig,
Wallington,
Wigton,
Loughgall,
Lisnarick,
New Quay,
Belstone,
Bangor,
Llansawel,
Great Bedwyn,
Cellan,
Chiddingstone,
Corringham,
Dunbeath,
Buckley,
Carnwath,1471
Challoch,
Cilybebyll,
City and Borough of Coventry,
Liversedge,
Maerdy,
Marnoch,
Maxwelltown,
Michaelchurch Escley,
Kingston,
Bradley,
Mansel Gamage,
Saint Germans,
Tannington,
Hornby,
Plaistow,
Ruabon,
Newton Poppleford,
Welford,
Wolflee,
Scorton,
Cresswell,
Gloucestershire,
Felindre,
Somerton,
Moorwinstow,
North Thoresby,
Stoke by Clare,
Talybont,
Trimdon Grange,
Llanymynech,
Chiselborough,
Pytchley,
Smailholm,
Over Wallop,
Marden,
Nine Mile Burn,
Llanidloes,
Habberley,
Tansor,
Cornforth,
Durisdeer,
Braunton,
Fairfield,
Wavendon,
Lamphey,
Laughton en le Morthern,
Layham,
Draughton,
Berkley,
Leckwith,
Guiting Power,
Llanfihangel Abergwesyn,
Sherburn,
Foggathorpe,
Duirinish,
Abercastle,
Abkettley,
Drayton Bassett,
Fordel,
Ratcliffe,
Llanfairfechan,
Gosberton,
Nevern,
Norton,
Scotch Town,
South Muskham,
Tanworth,
Barmby on the Moor,
Hucknall,
Fen Stanton,
Cotleigh,
Croag,
Crogan,
Beelsby,
Hazelbeach,
Casterton,
Blackmill,
Brinsley,
Gillespie,
Anderby,
Aust,
Wootton,
Harlech,
Holton,
Silverdale,
Millton,
West Cholderton,
Huntley,
Llangyniew,
Maidenhead,59463
Fladbury,
Shinfield,
London Borough of Lambeth,
Trefin,
Burton,
Withybrook,
Santon,
Penshurst,
Hollington,
Idbury,
Irish Town,
Kearvaig,
Market Deeping,
Mexborough,
Stoodleigh,
Temple Cloud,
Ashperton,
Stoke Lyne,
West Kames,
Cark,
Beckley,
Leebotwood,
Wilbraham,
West Acre,
Bellabeg,
Bervie,
Kington Saint Michael,
Southill,
Thurning,
Tibberton,
Tidcombe,
Bouthwaite,
Kirby Mallory,
Cynheidre,
Blakemere,
Cam,
Crich,
Gunnerside,
Lochhead,
Desborough,
Desertmartin,
Whalley,
Lower Holker,
North Tidworth,
Upper Elkstone,
Carlton Colville,
Ridge,
Nether Poppleton,
County of Oxfordshire,
Cley,
East Dean,
Boncath,
Castlereagh,
Pollokshaws,
Portslade,
Rugby,63323
Shabbington,
Pencoed,
South Pool,
Tatenhill,
Warmington,
Pilton,
Burton Overy,
Byfield,
Castlethorpe,
Culkey,
Milovaig,
Mickleton,
Battersby,
Darlington,87205
Stittenham,
Stour,
Patterdale,
Darkhall,
Sarn,
Kemeys Inferior,
Elchies,
Hanging Langford,
Marple,
Swindon,
Trefriw,
Walberdeswik,
Achinduich,
Crowell,
Killen,
Barnet,
Grove Ferry,
Preston,
Upton Warren,
Lephinmore,
Barnsley,71448
Biggar,2120
Wilton,
Huntington,
Steeple Langford,
Withernsea,
Saint Michaels,
Nelson,
Summerseat,
Aston Trussell,
Braxted,
Hitchin,33830
Great Smeaton,
Linlithgow,13863
Carlton on Trent,
Lammas,
Southborough,
Barkwith,
Claverdon,
Dunira,
Faillie,
Galgate,
Pevensey,
Chalcombe,
Tattershall Thorpe,
Wester Gaulrig,
Thornton Curtis,
Holbeach,7408
Eltisley,
Grindley,
Llanwrin,
Camerton,
Castle Sowerby,
Chaceley,
Coalport,
Coldred,
Ormskirk,23792
Brompton,
East Malling,
West Linton,1578
Marchington,
North Crawley,
Scarisbrick,
Stirling,33013
Bushey,
Saint Andrew,
Wissington,
Witchingham,
Upton Snodsbury,
Lendalfoot,
Sheephall,
Whitehorn,
Temple,
Casterton,
Padiham,
Llanfihangel Cwm-du,
Milnthorpe,
Weedon Beck,
Whimple,
Greenford,
Ballykinlar,
Braintree,46765
Bridgwater,38021
Kilwinning,16000
Ladybank,1519
Llanddowror,
Hunmanby,
Doularg,
Benson,
Parkmill,
Swalwell,
Guyhirne,
Holmebridge,
Sawley,
Fingall,
Fish Loughan,
Edinburghshire,
Llwynpia,
Darton,
Llanfihangel-yng-Ngwynfa,
Llanrhydd,
Walverswike,
Kilbourne,
Leckmelm,
Oxwich,
Arthingworth,
Ayle,
Bootle,57791
Cookstown District,
Cole Green,
Dornoch,1261
Cambridge,
Appledore,
Thorpe Langton,
Upper Eathie,
Walton,
Amisfield Town,
Baraer,
Duxford,
Saint Clether,
Ringford,
Scolboa,
Plympton,
Monessie,
Chiltern Green,
Crawfordjohn,
Crimond,758
Rudston,
Satterleigh,
Hampshire,
Hockwold cum Wilton,
Golant,
Wellow,
Spilsby,
Southampton,246201
Monreith,
Penllergaer,
Knowsthorpe,
Syston,
Saint Lawrence,
Brown Candover,
Elton,
Dron,
Lintalee,
Sanderstead,
Suainabost,
Highway,
Detling,
Beaconsfield,
Brisley,
Forest Heath District,
Saint Burian,
Tenbury Wells,
Aberchirder,1159
Spetchley,
Sutton Mallet,
Teangue,
Upper Hardres,
Hopton Cangeford,
Huna,
Langwith,
Monkton,
New Bewick,
Offord D'Arcy,
Scamodale,
Seend,
Reston,
Wycliffe,
Longdown,
Great Rollright,
Whetstone,
County of Devon,
Great Packington,
Rhos,
Chedzow,
Moss-side,
Frostenden,
Rahony,
Rockinge,
Chirburg,
Poole,150092
Llangoed,
Hackthorpe,
Morfa Bach,
Offwell,
Tugford,
Thrapston,
Tongham,
Normanton on Trent,
Saint Catherines,
Outhgill,
Low Eighton,
Pettycur,
Coychurch,
Little Wymondley,
Achagarve,
Altnaharra,
Ballydivity,
Binegar,
Boyleston,
Kexby,
Lissington,
Dunsford,
Bridgham,
Richmond,
Snowshill,
Bishops Tawton,
Digby,
Upper Stratton,
Walsgrave,
Wentworth,
Stralongford,
Poppleton,
Port Clarence,
Whitherley,
Winford,
Great Limber,
Salen,
Luthrie,
Hilperton,
Earsdon,
Connahs Quay,
Basing,
Ilam,
Cumberland,
Acharn,
Llanfair Clydogau,
Middlesmoor,
Ardbeg,
Loose,
Lympsham,
Chesham,20649
Seal,
Pelynt,
Fulham,
Gloostone,
Lavant,
Lisburn District,
Stewkley,
Wigston Parva,
Albury,
Alderley,
Gumfreston,
Hawkaller,
Bickington,
Sellack,
Marston Magna,
Weston under Penyard,
Gourock,
Broomholm,
Wilton,
Addlestone,
Therfield,
Ulbster,
Tamworth,74130
Barachie,
Bridgetown,
Banbridge District,
Banff,
Llangian,
Middlehill,
Newcastle,
Newton Regis,
Stratton Saint Margaret,
Upper Clapton,
Glenrisdell,
Heslerton,
Caversham,
Crathorne,
Borden,
Furnace,
Ankerville,
Holywood,
Broughton,
Barrow,
Tibthorpe,
Rhuthun,
Northmoor Green or Moorland,
Saltby,
Sealand,
Broadway,
Brynna,
Buxted,
Newmains,
Rogart,
Barsby,
Worcester Park,
Steart,
Talacre,
Arras,
Sirhowy,
Mapleton,
Tallington,
Farnborough,
Skellow,
Swallowcliffe,
Croyde,
Claudy,
Killearn,
North Waltham,
Lewiston,
Crewe,70456
Letham,1591
Quenington,
Mackworth,
Hooke,
Kirton,
Sticklepath,
Pen-y-bont-fawr,
Croick,
Keynsham,
Old Leake,
East Stratton,
Solva,
Bute,
Hunwick,
Albury,
Garelochhead,1296
Welney,
Tobermory,993
Uphill,
Langwm,
Widmerpool,
Dewsbury,56641
Benenden,
Rosemount,
Mockerkin,
Cranley,
Thornham Parva,
Walton,
Bridgefoot,
Scotch Street,
Kirkcudbright,3367
Bagillt,
Sankey,
Braemore,
Shipdham,
Longbridge,
Long Stowe,
Sutton under Brailes,
Penlline,
Sampford Peverell,
Shermanbury,
West Hanningfield,
Slapton,
Little Haseley,
Marlow,
Milford Haven,
Millton of Clova,
Morebath,
Cardenden,4913
Dulwich,
Bonnavoulin,
Brook,
Letcombe Regis,
Darlton,
Dunchurch,
East Haddon,
Child Okeford,
Clunie,
Bettws-yn-Rhôs,
Cromore,
Ardrishaig,1261
Beetham,
Kilby,
Kingswood Manor,
Bishop Caundle,
South Cowton,
Llong,
Newbold,
Hawnby,
Castle Ashby,
Cheshire,
Gelston,
Pen-pergwm,
Dockray,
Llanfaethlu,
Llantarnam,
Lower Llanfihangel-y-Creuddyn,
Mells,
Corrybrough,
East Bergholt,
Embsay,
Cambusnethan,
Cheverell,
Blaney,
Wormit,
Royal London Borough of Kensington and Chelsea,
Iping,
Comers,
Hockerton,
Husthwaite,
Litchborough,
Lowerhouse,
Ashfield,
Kempley,
Elston,
Weybread,
Saint Peter Aldwinkle,
Manilad,
Welshampton,
West Dean,
Whitfield,
Woolhope,
Yarcombe,
Great Braxted,
Great Budworth,
Kinaldie,
Knitsley,
Stourbridge,56284
Templeborough,
Saint Nicholas,
Tilston,
Tyberton,
Colebrooke,
Craven Arms,
Lower Kilchattan,
Llansannan,
Rhydymwyn,
Faversham,
Easter Urray,
Abersychan,
Ocle Pychard,
Stainfield,
Ayton,548
Aberdyfi,
Admaston,
Ardeer Square,
Borough of Swindon,
Ibstone,
Leckhampton,
East Bradenham,
Glen Parva,
Kingsbarns,
Connel,
Dorridge,
Downham Market,
Allonby,
Willington,
Stotfold,
Bolton le Sands,
Ballinamallard,
Great Amwell,
Hackthorn,
Silverdale,
Withington,
West Langwell,
Shinness,
Wateringbury,
Saint Andrews,15435
Wincanton,
Skellingthorpe,
Whatstandwell,
Old Hutton,
Upper Derraid,
Ermington,
Linlithgowshire,
Llanfair-Dyffryn-Clwyd,
Harlaxton,
Bishopstoke,
Fenny Compton,
Great Shefford,
Chinley,
Cruden Bay,1620
Hillswick,
Admington,
Cashel Dhu,
Penistone,
Cyffylliog,
Drakelow,
Kilkenneth,
Leadgate,
Church,
Coombs,
Fearnan,
Reculver,
Ripple,
Brixham,
Chisledon,
Ardgour,
Bailliewhir,
Barnby in the Willows,
Barton le Street,
Bathford,
Boldon,
Churchill,
Aconbury,
Belleville,
Cotehill,
Crackleybank,
Alton,
Glemham,
Hopton,
Brough,
Etton,
Cilycwm,
Pickering,
Portavaidue,
Rhôs-y-llan,
Kilry,
Lapley,
Berrick Salome,
Ryarsh,
Borth,
Annaclone,
Bayble,
Belcoo,
Mere,
Tole,
Tydd Saint Giles,
County of Gloucestershire,
Bewick,
North Midland,
Innerleithen,2591
Ruthin,5344
Rye,
Manfield,
Thrushelton,
Shustoke,
Clopton,
Seaham,21170
Fordwich,
Dibaig,
Fulwell,
Moorfields,
Titchfield,
North Riding,
Llanbadoc,
Chester-le-Street,36917
Pyke,
Sanclêr,
Sedgley,
Strathpeffer,893
Highampton,
Kelso,5154
Toab,
Clayton,
New Tredegar,
Little Barrington,
Grandborough,
Dungormley,
Gaerwen,
Verwood,
Oulton,
Owston Ferry,
Eaton Bishop,
Foxholes,
Mill of Fortune,
Selworthy,
Worth Matravers,
Pen-y-groes,
Sherbourne,
West Challow,
West Orchard,
Rathsberry,
Oakworth,
Waberthwaite,
Abberton,
Hawling,
Kineton,
Kirk Yetholm,
Tomintoul,
Watford,
Llanishen,
Branthwaite,
Gowanbank,
High Valleyfield,2837
Bourne,12060
Brough,
Thornaby on Tees,
Tong,
Kilkhampton,
Ravensworth,
Shandon,
Penybont,
Langstone,
Terrydremont,
Walsham le Willows,
Mawnan,
Gruamabeag,
Alton Barnes,
Criccieth,
Chelford,
Ferrybridge,
Great Bookham,
Cornworthy,
Brean,
Treorci,
Raddington,
Witney,24103
Simondburn,
Stretford,
Wem,
Upper Largo,
Grayingham,
Aultnaharrie,
Lionel,
Saltburn,
Llanychaer,
Minard,
Netherton,
Handforth,
Kents Bank,
Chalegreen,
Empshott,
Styrrup,
Pensford,
Manadon,
Mile End,
Kinross County,
Aird Tunga,
Kingussie,1442
Borough of Gateshead,
Sheepwash,
Corscombe,
Bramdean,
Burneston,
Castle Donnington,
Letterbreen,
Tissington,
Watchfield,
West Hartlepool,
Ashton,
Kenton,
East Woodburn,
Langrick,
Hurstbourne Priors,
Bobbingworth,
Shere,
Caerhûn,
Kensworth,
Llanllwch,
Bulford,
Butcombe,
Caermarthen,
Colney Heath,
Cretshengan,
Rangeworthy,
Sall,
Scawton,
Newlyn,
Kintail,
Leitrim,
Stapleford,
Tatsfield,
Slough,
Llangunnor,
Islip,
Malton,
Matson,
Ryeford,
Mawdesley,
Symington,997
Claybrooke Magna,
Fullerton,
Glyn-Ceiriog,
County of Shropshire,
Catfield,
Peakirk,
Laughton en le Morthen,
Pencaitland,1671
Almondbury,
Forton,
New Silksworth,
Old Aberdeen,
Scofton,
Stanstead,
Lochwood,
Bromley Cross,
Ballyreagh,
Waddingworth,
Colva,
Curr,
Seale,
Ballynacanon,
Boom Hall,
Milford,
Hayfield,
Cathedine,
Dinorwic,
Lios na gCearrbhach,
Llandwrog,
Collessie,
Marnhull,
Boxford,
Longdon,
Sedghill,
Gortnessy,
Great Wyrley,
Radditch,
Seaton,
North Collingham,
Fritham,
Crayford,
Gildingwells,
Healey,
Beverley,31968
Innerwick,
Strath,
Weston,
Wittering,
Combe Martin,
Rainham,
Warmley,
Acklington,
Bettws Cedewain,
Clooney Park,
Abbots Bickington,
Wormshill,
Dungannon,
Smisby,
Naunton,
Luffincott,
Marstow,
Rug,
Callernish,
Clashnessie,
Maidwell,
Grange,
Redbridge,
Porth-y-rhyd,
Marchington Woodlands,
Martin,
Beddau,
West Chevington,
Wraxall,
Stay-a-little,
Port Logan,
Row,
Murroes,
Findon,
Great Torrington,
Longstreet,
Carcroft,
Llandinam,
Llanfair Waterdine,
Sutton Courtenay,
Stonyford,
Titchmarsh,
Trereen,
High Easter,
Newcastle-on-Tyne,
Pemberton,
Pennymoor,
Sonning,
Clevedon,22414
Bigby,
Bournville,
Kilbarchan,
East Meon,
Glenboig,1468
Haringey,
Llangwm,
Chandlers Ford,
Llanfair,
Maiden Newton,
Chesil,
County Borough of Blaenau Gwent,
County of Cambridgeshire,
Henton,
Howwood,
Broadway,
Darley Abbey,
Kilnwick,
Kingston near Lewes,
Leamington Spa,
Wyrardisbury,
Perry Barr,
Weston,
Wincobank,
Shaw,
Hartwood,
Gilmorton,
Bute County,
Inch-na-damff,
Garrigill,
Aberaeron,
Boxworth,
Lower Shelton,
Mundersley,
Pitlochry,2551
Newton by Toft,
Halton West,
Yarm,
Morval,
Salfords,
Bramfield,
Fulmer,
North Coates,
County of Ceredigion,
Effingham,
Lairg,
Linchmere,
Colaton Raleigh,
Harringworth,
Gateshead-on-Tyne,
Redbourn,
Llansantffraid-ym-Mechain,
Aberarder,
Bedworth,29981
Denholme,
Feock,
High Ham,
Stanwix,
Brampton,
Barnstone,
Gipping,
Cwmorgan,
Tillington,
Weaste,
Walkly,
South Raynham,
Aynho,
Beckenham,
North Luffenham,
Llanllawddog,
Necton,
Rosehall,
Addington,
Cleeve Prior,
Ruislip,
Llanfrynach,
Orston,
Shipton,
Kinloch-Ailort,
Leigh,
Carn-na-Cuimhne,
Cheddar,
Colton,
Cricklade,
Crudgington,
Inchture,715
Jarrow,27264
Kames,
Kinlochmore,
Knutsford,
Llandenny,
Capel Dyffryn Honddu,
Broomhill,
Hemley,
Burton upon Trent,
Exford,
Otterington,
Rowantree,
Waskerley,
Beckton,
Kinnernie,
Chequerbent,
Hickleton,
Brome,
Old Dalby,
Winterborne Stickland,
Wormleighton,
Ewerby,
Lydden,
Hardwicke,
Irby,
Kilburn,
Grampound,
Great Chatwell,
High Smerby,
Kilcoo,
Stainborough,
Nunwick,
Longbridge Deverill,
Deanshanger,
Twickenham,
Ulleskelf,
Wadworth,
Thornton Watlass,
Great Gaddesden,
Delvine,
Law,2994
Porth,
Llandissiliogogo,
Brighstone,
Saxton,
Connel Ferry,
Bickleigh,
Bradley,
Pentre-Foelas,
Roche,
Stukeley,
Alvingham,
Trewen,
Potsgrove,
New Monkland,
Saint David's,
Peterchurch,
Maghera,
Leavesden Green,
Burnopfield,
Bramhope,
Newtown,
Stoule,
Dawesgreen,
East Linton,2008
Allington,
Arrochar,
Dynbych y Pysgod,
Sliddery,
Carrbridge,
Congleton,26030
Corsley,
Blackawton,
Nisbet,
Shanklin,
Sheerness,
Carsington,
Ince-in-Makerfield,
Pen-clawdd,
London Borough of Hillingdon,
Trevillet,
Wootton,
Spital,
Burgh Saint Margaret,
Liddington,
Jamestown,
Gracehill,
Felin Sach,
Broom,
Balemartine,
Lillingstone Dayrell,
Conwil Caio,
Coundon,
Awsworth,
Eston,
Motherwell,29908
Chalfont Saint Giles,
Lochgair,
Llandysilio,
Seven Sisters,
Cockayne Hatley,
Grinton,
Lower Bentham,
Hammoon,
Little Chesterford,
Littlestone-on-Sea,
Llandrillo-yn-Rhôs,
Llanhowel,
Minsterley,
Airor,
Corton,
Hopton on Sea,
Ilkley,
County Borough of Conwy,
Little Hucklow,
Gadshunt,
Billesley,
Saint Agnes,
Saint Margarets Hope,
Tideswell,
Frampton,
Langton by Wragby,
Bagthorpe,
Chesthill,
Leek Wootton,
Sir Ynys Môn,
Skenfrith,
Waterrow,
Wear Valley District,
Llanyblodwel,
Lochailort,
Rollesby,
Kirktown of Auchterless,
Fushiebridge,
Grafton,
Callicvol,
East Lothian,
West End,
Clareview,
Brightlingsea,
Tardebigge,
Trellech,
Eccles,
Broadwinsor,
Baverstock,
Mappowder,
Rosheath,
Curland,
East Thirston,
Fermanagh District,
Towyn,
Racks,
Wick,
Dulsie,
Ecton,
Embleton,
Clifton upon Teme,
Debenham,
Long Sutton,
Catcleugh,
Conwil-Elvet,
Kilton,
Accrington,35318
Roxton,
Otterburn,
Thakeham,
Barton Saint David,
Linthwaite,
Anster,
Sopley,
Dyffryn,
Ullock,
Walton,
Great Singleton,
Marton le Moor,
Crowhurst,
Drumfergue,
Kirkcolm,
Knaresborough,
Eagle,
Bramfield,
Glenfern,
Hebron,
Toller,
Gedling,
Grassington,
Saint Martins Green,
Shillingford,
Llwynypia,
Loughton,42229
Martinhoe,
Hatley Saint George,
Ballagh,
Portskewett,
Ivychurch,
North Cowton,
Elton,
Maxton,
Old Brampton,
Kilmore,
Rede,
Heytesbury,
Covenham,
Davington,
Methlick,
Bishop Eaton,
Compton,
Caister Saint Edmund,
Low Hutton,
Saltfleetby,
South Brent,
Wargrave,
Alexandria,
Millthrop,
Ince Blundell,
Gargrave,
Azerley,
Urchfont,
West Hanney,
Horley,
Kilkenzie,
Culloville,
Melverley,
New Bilton,
Bradpole,
Crofthead,
Caernarvonshire,
Llanarmon,
Chew Stoke,
Castle Eden,
Belleek,
Kippax,
Bocking Churchstreet,
Astail,
Hampden,
East Pennard,
Careby,
Swingate,
Snaresbrook,
Saint Hilary,
Saint Margaret,
West Drayton,
West Kington,
Weston Lullingfield,
Whatcote,
Winterton-on-Sea,
Highland,
Irvinestown,
Silvington,
Ormeau,
Toft Monks,
Aspley Guise,
Kingston,
